dstport,protocol,tag
50047,secure-vmtp,sv_P3
39856,egp,sv_P3
10174,udp,sv_P3
50499,vrrp,sv_P3
31929,pgm,sv_P5
46201,ipv6-route,sv_P1
61867,sdrp,email
4664,emcon,sv_P3
60758,ggp,sv_P2
18729,skip,sv_P4
19476,eigrp,sv_P1
43217,wb-expak,sv_P3
60450,sctp,sv_P1
4480,idpr-cmtp,email
11476,aggfrag,sv_P5
19855,ptp,sv_P5
34693,iso-tp4,sv_P1
28441,aggfrag,email
8292,leaf-1,sv_P5
58679,hopopt,sv_P3
33296,dsr,sv_P1
41331,egp,sv_P2
26377,vrrp,sv_P2
49985,wb-mon,sv_P5
5281,ptp,sv_P4
48978,sat-mon,sv_P3
19066,dgp,sv_P3
55624,ipv6-icmp,sv_P2
38794,min-ipv4,sv_P2
58460,mux,sv_P4
51623,crudp,sv_P3
47789,gre,email
46032,srp,email
10409,hmp,email
44357,wesp,sv_P1
4011,sprite-rpc,sv_P1
46792,wesp,sv_P4
9796,trunk-2,sv_P2
3210,il,sv_P2
27386,ggp,sv_P3
16016,rsvp-e2e-ignore,sv_P4
11692,l2tp,sv_P3
10896,qnx,sv_P5
37846,hip,sv_P5
44890,pipe,sv_P2
1330,pup,sv_P1
33801,vines,sv_P2
26638,snp,sv_P2
52240,uti,sv_P2
41162,eigrp,sv_P2
8751,fire,email
16607,vrrp,sv_P3
2571,srp,sv_P4
7013,ipv6-route,sv_P1
46828,iso-ip,sv_P3
15746,emcon,sv_P2
51040,dccp,sv_P5
5790,idpr-cmtp,sv_P4
43987,visa,sv_P2
8975,sctp,sv_P2
12316,dgp,sv_P3
37810,l2tp,sv_P2
51535,esp,sv_P3
825,stp,sv_P2
55112,icmp,sv_P2
492,mux,sv_P4
52349,tlsp,sv_P2
11834,udplite,sv_P4
13049,trunk-2,sv_P2
17616,trunk-1,sv_P2
47489,hmp,sv_P4
56370,pnni,email
48742,udplite,sv_P5
8357,smp,sv_P5
60384,idpr-cmtp,sv_P5
52117,rvd,sv_P2
12055,egp,sv_P3
37536,xnet,sv_P4
41225,wb-mon,sv_P3
46198,cbt,sv_P4
12698,etherip,email
64499,egp,sv_P3
61989,iso-tp4,sv_P1
21258,il,sv_P4
49727,narp,email
36915,l2tp,sv_P5
61931,igp,sv_P2
47566,scps,sv_P5
55187,a/n,sv_P5
40163,iso-tp4,sv_P4
27248,ifmp,sv_P5
7926,crtp,sv_P5
1528,il,sv_P1
35633,idrp,sv_P3
9838,merit-inp,sv_P2
26463,mfe-nsp,sv_P5
46846,secure-vmtp,sv_P4
690,fire,email
6279,etherip,sv_P1
8850,hopopt,email
1853,prm,sv_P4
54709,kryptolan,sv_P5
30417,scps,sv_P2
32850,idrp,sv_P5
41011,mtp,email
35334,wsn,sv_P3
40389,compaq-peer,sv_P5
6303,udp,sv_P2
27485,min-ipv4,sv_P4
58230,trunk-2,sv_P5
47952,i-nlsp,sv_P5
52566,dccp,sv_P1
35628,bbn-rcc-mon,email
34068,wb-expak,sv_P1
30664,nvp-ii,sv_P2
17605,sat-expak,sv_P5
30283,xns-idp,sv_P3
52477,aggfrag,sv_P2
5669,ipx-in-ip,sv_P2
46304,chaos,sv_P5
57869,sctp,email
54281,vrrp,sv_P1
16341,prm,sv_P2
41226,bbn-rcc-mon,email
5369,cbt,sv_P3
30578,gmtp,sv_P2
20044,trunk-2,sv_P1
11505,srp,sv_P3
16376,ggp,sv_P4
32607,iatp,sv_P3
50868,pim,sv_P2
7150,narp,email
61737,tcp,email
9956,bbn-rcc-mon,sv_P5
24794,tp++,sv_P4
52641,visa,sv_P1
38391,xnet,sv_P1
12573,pvp,email
9943,merit-inp,sv_P4
63411,visa,sv_P4
1132,ipx-in-ip,sv_P5
5963,cftp,email
63952,ipip,sv_P5
34174,emcon,sv_P1
28522,l2tp,sv_P5
47962,xtp,sv_P1
2138,bbn-rcc-mon,sv_P4
45857,ipv6-opts,sv_P2
286,gmtp,sv_P5
29260,sm,sv_P2
521,kryptolan,sv_P1
3105,sdrp,email
22649,hip,sv_P4
15151,leaf-1,sv_P1
29458,xns-idp,sv_P1
15239,st,email
3487,sm,sv_P5
6931,hip,sv_P4
37434,sdrp,sv_P3
23301,dgp,email
7865,pgm,sv_P5
47604,rohc,sv_P1
44929,l2tp,sv_P2
2561,snp,sv_P4
12508,aris,sv_P1
19052,sun-nd,email
49980,gmtp,sv_P3
37653,ipv4,sv_P5
44888,visa,email
36657,hip,sv_P1
17505,ospfigp,sv_P5
29766,idrp,email
19636,cbt,email
48645,dgp,sv_P5
52406,sun-nd,sv_P5
35914,cbt,sv_P2
43622,rsvp-e2e-ignore,sv_P5
25508,dgp,sv_P4
52040,irtp,sv_P4
44048,pim,sv_P4
19910,ipip,sv_P1
23824,ipx-in-ip,sv_P3
62170,narp,sv_P3
3827,dgp,sv_P1
45562,bbn-rcc-mon,sv_P5
1647,dcn-meas,sv_P5
39660,a/n,email
32228,fc,sv_P1
37395,cphb,email
16496,stp,sv_P2
46278,ipip,sv_P1
60887,sun-nd,sv_P5
64520,tp++,email
42318,dgp,sv_P5
617,iatp,sv_P2
60194,snp,sv_P5
21402,xnet,email
25161,sctp,sv_P5
27163,a/n,email
58379,xnet,sv_P2
2890,bna,sv_P1
43836,mpls-in-ip,sv_P4
36,ipcv,sv_P4
65054,iso-tp4,email
52948,swipe,sv_P4
37487,shim6,email
41821,sm,sv_P2
11710,cphb,email
19027,ipip,sv_P3
37609,pgm,sv_P1
56841,br-sat-mon,sv_P1
43488,mpls-in-ip,sv_P1
21309,etherip,sv_P3
19650,isis over ipv4,sv_P3
34347,cftp,sv_P4
34370,mobility header,sv_P5
63362,merit-inp,sv_P2
46145,ipv6-opts,email
43425,uti,sv_P2
48314,iso-ip,sv_P4
58809,rdp,sv_P1
32958,narp,sv_P3
41899,prm,sv_P4
55991,smp,email
10326,leaf-2,sv_P4
15629,merit-inp,sv_P1
10004,nvp-ii,email
5212,bna,email
34094,nvp-ii,sv_P1
20509,trunk-1,sv_P5
2100,xtp,sv_P4
5773,nsfnet-igp,sv_P3
42161,srp,sv_P1
54970,leaf-2,sv_P1
44243,visa,sv_P5
20802,il,sv_P5
17423,gre,sv_P2
60507,pim,sv_P2
10065,ax.25,sv_P4
26927,sun-nd,sv_P3
22326,irtp,sv_P5
48226,srp,sv_P5
28486,fc,sv_P3
19668,ipx-in-ip,sv_P1
50205,sun-nd,sv_P5
49790,pim,sv_P3
3780,ifmp,sv_P3
51044,mobility header,sv_P1
43698,sun-nd,email
25830,gre,sv_P1
44931,xns-idp,sv_P1
51023,rsvp-e2e-ignore,email
20544,xtp,sv_P4
2417,udp,sv_P3
24592,sat-expak,email
14618,ddp,sv_P1
15948,mpls-in-ip,sv_P2
64019,xtp,sv_P1
55808,narp,sv_P5
405,ethernet,sv_P3
33263,manet,sv_P3
23285,isis over ipv4,sv_P4
29279,cbt,sv_P3
45461,leaf-1,sv_P2
6662,3pc,sv_P3
48165,cphb,sv_P3
18853,trunk-2,sv_P5
21022,rdp,email
44343,sm,email
44585,fc,email
53209,ptp,sv_P5
30845,i-nlsp,sv_P5
28840,l2tp,sv_P5
6204,ggp,sv_P3
13647,micp,sv_P2
27128,shim6,sv_P1
16185,cphb,sv_P2
6793,dsr,sv_P2
1663,pnni,sv_P3
28272,ippc,sv_P2
26013,larp,sv_P2
46112,dsr,sv_P5
39499,pgm,sv_P3
49437,wb-expak,sv_P4
61055,wsn,sv_P2
52723,scc-sp,email
1282,argus,sv_P5
58280,eigrp,sv_P2
41786,cbt,sv_P4
56599,ippc,sv_P5
59314,gre,sv_P3
28771,prm,sv_P5
52691,chaos,sv_P2
21514,iptm,sv_P2
15737,pipe,email
45842,iatp,sv_P3
37950,visa,sv_P3
47995,xnet,sv_P4
50084,tcf,sv_P5
42910,sprite-rpc,sv_P5
59830,hmp,sv_P2
42297,i-nlsp,sv_P4
3099,udplite,sv_P4
33247,ipv6-opts,sv_P5
13599,visa,sv_P5
47795,ipv6-nonxt,sv_P1
47922,dcn-meas,sv_P4
5829,iatp,sv_P3
3039,visa,sv_P2
16658,hopopt,email
6311,wesp,sv_P4
38632,mobility header,sv_P2
34227,ipv6-nonxt,sv_P2
53914,hopopt,sv_P3
10767,vmtp,sv_P3
12005,pgm,sv_P3
35235,mfe-nsp,sv_P5
43834,nsh,sv_P2
40697,mux,sv_P3
42897,tp++,sv_P5
45652,hip,email
48877,bna,sv_P1
36428,bna,sv_P1
14414,emcon,sv_P4
4125,nvp-ii,sv_P2
52532,aris,sv_P5
59270,crtp,sv_P2
42294,mux,sv_P3
30897,ippc,sv_P1
22719,iso-ip,sv_P3
46804,i-nlsp,sv_P4
40490,cbt,email
58868,min-ipv4,sv_P2
30152,ax.25,sv_P4
23873,dsr,sv_P2
36649,tcf,email
25337,pup,sv_P3
54380,scps,sv_P5
45157,sscopmce,sv_P5
60820,ipcomp,sv_P2
47003,uti,sv_P1
12978,ospfigp,sv_P4
14243,rdp,sv_P3
8679,sdrp,sv_P4
64055,dsr,sv_P5
50918,icmp,sv_P1
51087,pipe,email
34924,l2tp,email
64640,irtp,sv_P5
53308,vrrp,sv_P2
42322,nsh,sv_P4
45707,gmtp,email
25426,kryptolan,sv_P4
7456,min-ipv4,sv_P2
3502,wsn,sv_P5
14487,trunk-1,sv_P2
63950,emcon,sv_P3
59795,rdp,email
49936,udplite,sv_P4
55833,ptp,email
9024,sun-nd,sv_P1
10193,iatp,sv_P5
9877,pipe,sv_P4
58699,eigrp,sv_P3
48346,3pc,sv_P5
5852,qnx,email
35042,ospfigp,sv_P4
36618,trunk-2,sv_P1
50628,nsfnet-igp,sv_P3
19439,sun-nd,email
18934,mtp,sv_P3
47941,micp,sv_P1
56587,sat-expak,sv_P1
5417,ipv6-nonxt,sv_P4
34136,isis over ipv4,email
38602,crudp,sv_P4
47490,dccp,sv_P5
63017,a/n,sv_P5
32870,3pc,sv_P5
36836,ospfigp,sv_P5
4187,chaos,sv_P2
19199,uti,sv_P3
23281,tlsp,sv_P1
14902,ipx-in-ip,sv_P5
37702,nsfnet-igp,sv_P2
16973,eigrp,email
43759,stp,sv_P1
56210,rohc,sv_P2
60718,sat-expak,sv_P2
36253,pgm,sv_P2
30070,leaf-1,sv_P5
26080,ptp,sv_P4
27643,compaq-peer,sv_P1
21153,ipip,sv_P2
22933,bbn-rcc-mon,sv_P1
34538,micp,sv_P3
42544,nvp-ii,sv_P3
58200,ipv6,sv_P3
13362,sprite-rpc,sv_P2
31985,qnx,sv_P1
22172,trunk-1,sv_P1
19130,cpnx,email
44419,trunk-1,sv_P2
27395,fc,email
57129,nsfnet-igp,sv_P3
58714,narp,sv_P1
50262,aris,sv_P1
19000,udplite,sv_P4
29565,nsh,email
37749,ax.25,sv_P2
34513,leaf-1,sv_P3
42332,skip,sv_P1
63062,bbn-rcc-mon,sv_P2
52402,swipe,email
58756,ipv6,sv_P1
2993,ospfigp,sv_P1
46826,dgp,sv_P3
52037,dgp,sv_P2
52344,sps,sv_P5
58389,i-nlsp,sv_P4
21259,iso-ip,sv_P4
17119,srp,sv_P2
22636,dcn-meas,sv_P2
32181,sps,sv_P2
33854,gmtp,sv_P2
18648,sm,sv_P2
2862,sat-expak,sv_P3
42131,xtp,sv_P5
62052,rohc,sv_P2
17449,i-nlsp,sv_P2
54189,dsr,email
56478,idpr-cmtp,email
26733,wb-mon,sv_P5
47319,rsvp-e2e-ignore,sv_P5
20143,pup,sv_P5
2415,nsh,sv_P2
12667,a/n,sv_P5
39780,sun-nd,sv_P4
32529,fc,sv_P2
9712,mux,email
35187,swipe,sv_P5
5602,vmtp,email
6560,udplite,email
23993,sps,sv_P1
44868,tlsp,email
19897,hopopt,email
15181,crtp,sv_P1
723,dsr,sv_P3
52032,iplt,sv_P1
2751,br-sat-mon,sv_P4
9931,encap,sv_P5
12104,cphb,sv_P1
32684,xtp,sv_P1
29456,hopopt,email
21424,ippc,email
6592,egp,sv_P4
24867,scc-sp,sv_P3
26690,igp,sv_P3
35123,pvp,sv_P5
35742,snp,sv_P1
44127,hmp,sv_P2
6534,leaf-1,sv_P2
10676,hmp,sv_P1
14438,iso-ip,sv_P2
4008,mux,sv_P2
30593,sscopmce,sv_P5
64581,leaf-2,sv_P3
40764,sdrp,sv_P4
9149,nsh,sv_P1
17294,egp,sv_P1
49033,hopopt,sv_P4
40427,ipv6-icmp,sv_P4
59658,xtp,sv_P2
27836,esp,sv_P1
12072,ggp,sv_P5
57037,vmtp,sv_P3
4941,stp,sv_P4
1047,etherip,sv_P2
39770,l2tp,sv_P2
1419,ipv6,sv_P3
4528,stp,sv_P2
8845,leaf-1,sv_P2
15178,trunk-1,sv_P1
26821,trunk-2,sv_P4
656,egp,sv_P2
13869,skip,email
55726,fire,sv_P4
12410,trunk-2,sv_P4
6888,sprite-rpc,email
3078,rsvp-e2e-ignore,email
32707,kryptolan,sv_P5
60890,xnet,sv_P5
38951,fire,sv_P1
2803,vrrp,sv_P2
2785,rvd,email
34732,icmp,email
61793,ax.25,sv_P5
20867,dcn-meas,sv_P2
37795,bna,sv_P4
63152,udplite,sv_P3
50036,ipv6,sv_P5
2508,mtp,sv_P5
45991,sun-nd,sv_P5
4027,scc-sp,sv_P3
39059,ddx,sv_P1
41908,ddx,sv_P2
41314,manet,sv_P5
19827,chaos,sv_P3
25385,manet,sv_P4
30628,swipe,sv_P1
19402,ospfigp,sv_P3
13903,larp,sv_P4
36969,pvp,sv_P1
21941,manet,email
59687,nsfnet-igp,sv_P2
57561,wsn,sv_P4
10461,tlsp,sv_P3
24538,prm,sv_P2
10174,snp,email
43976,encap,sv_P5
30172,ipip,sv_P4
2433,eigrp,sv_P5
12320,gmtp,sv_P1
45453,ax.25,sv_P4
62520,l2tp,sv_P3
29702,rohc,email
40288,ipcomp,email
51565,eigrp,email
33189,compaq-peer,sv_P2
64144,igmp,sv_P5
21479,isis over ipv4,sv_P5
8269,ipx-in-ip,sv_P3
33749,sscopmce,sv_P5
65108,vines,sv_P4
43453,ifmp,sv_P2
53468,encap,email
40784,isis over ipv4,sv_P2
58614,ethernet,sv_P1
61260,wesp,sv_P3
52952,trunk-2,sv_P3
3455,idpr-cmtp,sv_P3
60651,ipv4,sv_P3
28919,xns-idp,email
38561,shim6,sv_P3
41849,ospfigp,email
59873,tp++,sv_P1
31211,idpr-cmtp,sv_P4
4049,cpnx,sv_P4
32917,ipcv,email
27041,micp,email
30942,mpls-in-ip,email
18683,hmp,sv_P2
13477,cftp,sv_P4
58098,ggp,sv_P2
33561,dgp,sv_P1
57254,chaos,sv_P2
56654,nsfnet-igp,sv_P1
56187,uti,sv_P1
25380,ah,sv_P3
48807,mtp,sv_P1
2508,idrp,sv_P5
13008,idpr,sv_P4
22305,narp,sv_P3
2766,sscopmce,sv_P4
43952,st,sv_P4
57339,wb-mon,sv_P4
64080,crtp,email
24108,visa,sv_P2
9901,pim,sv_P1
43214,chaos,sv_P4
19214,mobility header,sv_P4
45224,iplt,sv_P3
47695,kryptolan,sv_P1
38293,crtp,sv_P1
16413,iso-ip,sv_P3
43102,bna,sv_P5
33607,crudp,sv_P2
57162,mfe-nsp,sv_P4
2488,ospfigp,sv_P2
52364,idpr,sv_P3
15045,udp,email
36176,vrrp,sv_P2
39066,merit-inp,sv_P4
56383,rdp,sv_P2
12703,chaos,sv_P3
30355,scps,sv_P4
14120,rsvp-e2e-ignore,email
20266,ipv4,sv_P4
56526,idpr-cmtp,sv_P2
19486,igmp,sv_P4
61945,fire,sv_P3
63292,crtp,sv_P3
47247,ifmp,sv_P1
55493,visa,email
57631,st,sv_P5
14782,leaf-1,sv_P2
24437,rvd,email
55804,pim,sv_P1
7232,pgm,email
17909,ipv6-icmp,email
25494,ptp,sv_P5
1685,ipv6-route,email
10161,idrp,sv_P1
10326,kryptolan,sv_P4
25174,sps,email
64564,mpls-in-ip,sv_P1
39935,isis over ipv4,sv_P5
43751,netblt,sv_P4
27215,cpnx,sv_P2
9651,hmp,sv_P2
52049,cphb,sv_P2
50180,ax.25,sv_P4
25228,aggfrag,sv_P5
28222,etherip,sv_P1
2088,ggp,sv_P2
49772,gmtp,sv_P3
35732,ddp,sv_P2
10481,ospfigp,sv_P5
31976,ddx,sv_P2
8996,encap,sv_P3
31597,sat-mon,sv_P2
57317,wesp,sv_P5
57932,xnet,sv_P4
14755,secure-vmtp,sv_P5
1788,narp,sv_P2
35611,iplt,sv_P5
52936,swipe,sv_P3
18223,nvp-ii,email
56109,cpnx,sv_P4
8408,netblt,email
5150,leaf-2,sv_P4
42356,sm,sv_P5
14187,hmp,sv_P1
52543,iso-ip,sv_P5
11105,pvp,sv_P3
58370,netblt,sv_P1
33723,idpr-cmtp,sv_P1
8718,merit-inp,sv_P5
38549,ptp,sv_P3
42861,cftp,email
19281,idrp,sv_P2
14333,ipcv,email
48185,emcon,sv_P4
525,emcon,sv_P2
16001,ippc,email
4630,micp,email
7445,cpnx,sv_P2
17312,nvp-ii,sv_P1
5956,sm,sv_P1
36778,leaf-1,email
31723,gre,email
44881,qnx,email
53468,encap,sv_P3
54325,ospfigp,sv_P2
21447,swipe,email
27506,nsfnet-igp,sv_P5
3189,ipv6-route,sv_P1
57927,sprite-rpc,email
20234,larp,sv_P4
39219,snp,sv_P5
15902,ippc,sv_P5
35841,pipe,sv_P5
22697,sm,sv_P1
12961,encap,sv_P2
44380,iatp,sv_P1
52897,iatp,sv_P3
35468,sat-mon,sv_P4
23496,merit-inp,sv_P2
49829,sat-mon,sv_P3
10306,visa,email
43387,sun-nd,sv_P5
28927,smp,sv_P1
49012,egp,sv_P4
20462,nsfnet-igp,sv_P4
46321,ipv6-opts,sv_P1
10550,prm,sv_P4
5585,xnet,sv_P5
52765,leaf-2,sv_P4
65530,mfe-nsp,sv_P5
4346,wb-expak,sv_P4
38954,rdp,sv_P4
53076,xnet,sv_P2
46087,hmp,sv_P2
33911,ipv6-route,sv_P5
4014,narp,email
9224,a/n,email
9406,rohc,sv_P1
49079,prm,sv_P4
29033,leaf-1,sv_P4
28493,mobility header,sv_P2
19473,merit-inp,sv_P3
25594,icmp,sv_P5
58799,ipv6-icmp,sv_P5
6901,scps,sv_P5
27952,visa,sv_P1
50355,irtp,sv_P2
53961,a/n,sv_P3
24163,iptm,sv_P4
50362,sdrp,sv_P4
29661,tcp,sv_P4
1800,secure-vmtp,email
51052,ipcv,email
36359,ipv6-frag,sv_P5
27497,rohc,sv_P5
52529,ethernet,email
40081,micp,email
56463,cftp,sv_P1
49500,prm,sv_P2
16316,rsvp-e2e-ignore,email
39280,ipip,sv_P2
11375,ipv4,sv_P1
30469,nsfnet-igp,sv_P4
45407,crtp,sv_P1
59258,mobility header,sv_P1
24841,igp,sv_P1
21330,igmp,sv_P5
31463,ipv6-frag,email
41825,idpr,sv_P2
20731,gmtp,sv_P4
47500,scps,sv_P5
38077,sdrp,sv_P4
61903,rdp,sv_P4
59558,ipip,sv_P1
22516,xnet,sv_P1
41856,shim6,sv_P3
30818,compaq-peer,sv_P2
33255,gmtp,sv_P2
18780,pup,sv_P2
53294,rdp,sv_P2
39513,compaq-peer,sv_P4
14198,il,email
26347,hmp,sv_P4
15936,xnet,sv_P4
64767,nvp-ii,sv_P1
422,mtp,sv_P5
64681,cphb,sv_P3
31516,emcon,sv_P5
44369,manet,sv_P2
31817,iatp,sv_P1
38164,cftp,email
4045,etherip,sv_P1
7708,aggfrag,sv_P4
27000,ax.25,sv_P2
40943,hopopt,email
30980,iplt,sv_P1
25524,secure-vmtp,sv_P5
14029,pipe,sv_P3
38655,igp,sv_P2
40185,ipv6-frag,sv_P1
40432,cftp,email
11717,igmp,email
5624,scc-sp,sv_P1
28782,udplite,sv_P4
50426,ippc,sv_P4
13338,mpls-in-ip,email
17299,ifmp,sv_P4
20638,scc-sp,sv_P5
51293,crudp,sv_P3
40754,uti,email
43531,iso-tp4,sv_P2
47546,igmp,sv_P3
65065,rdp,sv_P5
64432,shim6,email
41670,eigrp,sv_P4
37620,xns-idp,sv_P3
45073,a/n,sv_P2
38528,hip,sv_P1
18620,eigrp,email
44805,pvp,email
6746,tcp,sv_P5
57582,dgp,sv_P4
14813,tcf,sv_P5
13631,3pc,sv_P1
20107,qnx,sv_P1
33038,ddp,sv_P2
16226,tcf,sv_P3
8806,manet,sv_P4
25733,wesp,sv_P3
17985,cphb,email
55296,min-ipv4,sv_P5
2507,dcn-meas,sv_P4
7450,scc-sp,sv_P1
18585,isis over ipv4,sv_P5
38224,scps,sv_P3
45610,xtp,sv_P2
12558,srp,sv_P3
37245,esp,sv_P3
55313,tp++,sv_P4
30085,idpr,sv_P5
9170,mobility header,sv_P1
44339,il,sv_P4
13928,igmp,sv_P3
13922,hmp,email
17919,ggp,sv_P3
13030,cbt,sv_P1
7242,ethernet,sv_P5
52788,ipv6-opts,sv_P4
34740,ipv6-route,sv_P3
40572,ah,sv_P3
18606,dccp,sv_P1
36047,chaos,sv_P5
23954,ipx-in-ip,sv_P1
3135,bbn-rcc-mon,sv_P2
24331,aggfrag,sv_P4
41929,iso-ip,sv_P2
44929,scps,sv_P2
61828,rsvp-e2e-ignore,sv_P4
31927,emcon,sv_P3
46950,dsr,sv_P3
61111,secure-vmtp,email
55391,crudp,sv_P5
1792,egp,sv_P2
8814,nsfnet-igp,sv_P5
21286,hmp,sv_P5
40148,rdp,sv_P2
26,ipv6-nonxt,sv_P2
41287,gmtp,sv_P5
12603,sscopmce,sv_P1
43144,rdp,sv_P1
3143,mpls-in-ip,sv_P3
54723,nsh,sv_P1
29875,crtp,sv_P2
6367,kryptolan,email
32876,hopopt,sv_P3
4889,min-ipv4,sv_P4
1776,nvp-ii,sv_P2
2443,tcp,sv_P4
3665,srp,sv_P1
24149,crudp,sv_P5
57879,tlsp,sv_P2
50948,nvp-ii,sv_P1
39212,trunk-2,sv_P3
9845,tcf,sv_P4
14014,trunk-1,sv_P5
28909,rdp,sv_P2
37745,st,sv_P5
23716,dccp,sv_P3
24592,cpnx,sv_P3
25037,pnni,sv_P1
43286,ipx-in-ip,sv_P5
15534,leaf-2,sv_P2
41787,shim6,sv_P2
23116,hmp,email
24167,kryptolan,email
19661,igp,sv_P4
1120,shim6,sv_P1
35963,sm,email
47474,ipip,sv_P1
10995,st,email
20995,dgp,sv_P1
3422,l2tp,sv_P2
15176,stp,sv_P3
31292,isis over ipv4,sv_P1
30363,dsr,sv_P4
39907,trunk-2,sv_P3
20775,merit-inp,email
49117,crtp,sv_P1
19153,irtp,sv_P5
17570,leaf-2,sv_P5
31862,sctp,sv_P4
64764,pup,sv_P5
40874,cphb,sv_P2
36104,mux,sv_P4
64728,chaos,sv_P3
41396,sat-mon,sv_P4
13995,scps,sv_P5
33841,vmtp,sv_P4
17615,sat-mon,sv_P2
34999,rsvp-e2e-ignore,sv_P3
50077,ddx,sv_P3
24810,iplt,sv_P1
43248,ax.25,email
37215,mfe-nsp,email
63950,iso-ip,sv_P2
40482,isis over ipv4,sv_P2
1688,gmtp,email
51069,compaq-peer,sv_P5
15305,pim,sv_P1
53150,snp,sv_P5
51492,ipv6-opts,sv_P2
7803,i-nlsp,sv_P3
60046,skip,sv_P1
23961,idpr,sv_P3
23583,skip,sv_P2
54737,wb-mon,sv_P3
50803,ipv6-route,sv_P5
20846,swipe,sv_P2
62438,gmtp,sv_P1
45122,il,sv_P1
46336,merit-inp,sv_P2
11238,gmtp,sv_P5
9495,micp,sv_P5
5135,nvp-ii,email
8948,ipcomp,sv_P1
14055,snp,sv_P2
13019,dsr,sv_P4
35330,bna,sv_P5
59793,rvd,sv_P1
42616,leaf-2,sv_P4
12651,tlsp,sv_P3
53636,sm,sv_P2
10128,cpnx,sv_P4
45069,skip,sv_P2
59136,qnx,sv_P1
34520,rsvp,email
45620,igp,sv_P4
24677,ipv6-route,email
62033,mfe-nsp,sv_P2
25320,idpr,email
45340,snp,sv_P3
21590,udplite,sv_P5
63089,vrrp,sv_P5
60320,trunk-2,sv_P5
19207,swipe,sv_P4
55701,ipip,sv_P1
28378,idrp,sv_P5
46327,ggp,email
31294,ipcomp,sv_P2
34602,emcon,sv_P5
6999,fire,email
58290,ippc,sv_P1
33660,bbn-rcc-mon,sv_P2
44333,qnx,sv_P2
50265,narp,sv_P1
50117,esp,sv_P4
61221,tcp,sv_P3
50417,br-sat-mon,sv_P2
27757,wb-mon,sv_P2
57789,vrrp,email
64125,rvd,sv_P1
51505,a/n,email
35044,mobility header,sv_P5
28588,pim,sv_P2
58830,ethernet,sv_P5
46169,compaq-peer,sv_P5
55878,mfe-nsp,sv_P3
36074,tp++,sv_P4
8939,wb-mon,sv_P2
54823,ifmp,email
6068,srp,sv_P1
59193,stp,email
30345,snp,sv_P2
35702,leaf-1,sv_P4
61603,ipv6-nonxt,sv_P4
3002,ospfigp,email
32729,iatp,sv_P5
25095,rvd,sv_P3
5004,visa,sv_P5
33650,ipv6-icmp,sv_P2
25750,cftp,sv_P4
1214,ggp,sv_P2
11464,cftp,sv_P5
15262,sdrp,sv_P4
2964,sps,sv_P1
48571,swipe,sv_P1
6754,wesp,sv_P1
8113,ax.25,sv_P2
25857,bna,sv_P1
61791,hip,sv_P5
53162,irtp,sv_P2
35314,a/n,sv_P5
12361,srp,sv_P2
21273,ethernet,sv_P1
48130,cpnx,sv_P2
28738,sscopmce,sv_P4
5449,prm,sv_P3
7263,nvp-ii,sv_P5
47109,merit-inp,sv_P5
5607,pup,sv_P5
28055,sm,sv_P4
59478,iptm,sv_P4
14439,idpr,email
36926,compaq-peer,sv_P1
60573,igp,sv_P3
64164,hmp,sv_P2
2537,leaf-2,sv_P2
22781,ax.25,sv_P4
24055,i-nlsp,sv_P1
44557,trunk-1,sv_P1
24443,mfe-nsp,sv_P4
35647,idpr-cmtp,sv_P2
8800,rsvp,sv_P1
2421,rsvp,sv_P3
47155,ipv6-opts,sv_P5
32896,dsr,sv_P3
11692,il,sv_P2
62157,iso-ip,sv_P5
26148,fc,sv_P1
62602,aris,sv_P2
33974,trunk-2,sv_P4
36619,nvp-ii,sv_P2
63388,mux,sv_P2
59944,ipv6-icmp,sv_P2
54020,cpnx,sv_P4
60191,crtp,sv_P1
29844,pgm,sv_P1
51601,idpr-cmtp,sv_P1
23424,aggfrag,email
52084,3pc,sv_P3
57726,uti,email
45417,mpls-in-ip,sv_P4
37265,scps,sv_P4
36473,secure-vmtp,sv_P5
21209,ipv6-nonxt,email
54872,3pc,sv_P2
48869,br-sat-mon,sv_P5
37912,aggfrag,sv_P5
49427,iatp,email
25701,sctp,sv_P2
26324,ddx,sv_P5
18619,irtp,sv_P2
32006,ipv6-icmp,sv_P4
31299,ax.25,email
32841,igp,sv_P3
28492,ipx-in-ip,sv_P1
55648,i-nlsp,sv_P3
15978,wb-mon,sv_P1
38747,dgp,sv_P3
51365,encap,sv_P5
44216,wesp,sv_P5
30951,netblt,sv_P2
65117,aggfrag,sv_P2
51138,pim,email
34275,micp,sv_P2
26985,smp,sv_P5
56081,netblt,email
7422,ipv6-route,sv_P1
296,srp,sv_P5
29694,larp,email
59351,idpr-cmtp,email
59258,cftp,email
6679,narp,sv_P2
38286,dgp,sv_P2
11412,merit-inp,sv_P5
26108,ipv6,sv_P5
11384,crtp,sv_P1
58678,l2tp,sv_P5
44514,min-ipv4,sv_P1
35063,visa,sv_P4
23960,vines,sv_P4
44471,fire,sv_P4
64385,crudp,sv_P3
27513,hip,sv_P1
52425,eigrp,email
31083,mux,email
6465,bna,sv_P3
13588,stp,sv_P2
40634,rsvp,sv_P1
62315,secure-vmtp,sv_P2
62263,hopopt,sv_P3
45556,cphb,email
51346,xtp,sv_P1
2739,rsvp,sv_P4
9712,pipe,sv_P2
54021,snp,sv_P2
39428,il,email
9960,dcn-meas,sv_P5
